index,name,lat,lon,context
66736,Cowperwood,,,"['afternoon', 'after', 'four', ""o'clock"", 'when', 'the', 'main', 'rush', 'of', 'the', 'day', ""'s"", 'work', 'was', 'over', '--', 'the', 'relationship', 'between', 'Cowperwood', 'and', 'Stener', 'had', 'long', 'since', 'reached', 'the', '``', 'Frank', ""''"", 'and', ""''"", 'George', ""''"", 'period', '--', ""''"", 'Strobik', 'thinks', 'he']"
66760,North Pennsylvania,22.49471,114.13812,"['since', 'reached', 'the', '``', 'Frank', ""''"", 'and', ""''"", 'George', ""''"", 'period', '--', ""''"", 'Strobik', 'thinks', 'he', 'has', 'that', 'North', 'Pennsylvania', 'deal', 'arranged', 'so', 'that', 'we', 'can', 'take', 'it', 'up', 'if', 'we', 'want', 'to', '.', 'The', 'principal', 'stockholder', ',', 'we', 'find']"
67050,South Ninth Street,-6.33333,39.5,"['doing', 'very', 'well', 'indeed', '.', 'He', 'had', 'moved', 'his', 'family', 'from', 'a', 'shabby', 'two-story', 'frame', 'house', 'in', 'South', 'Ninth', 'Street', 'to', 'a', 'very', 'comfortable', 'brick', 'one', 'three', 'stories', 'in', 'height', ',', 'and', 'three', 'times', 'as', 'large', ',', 'on', 'Spring', 'Garden']"
67071,Spring Garden Street,45.96667,23.78333,"['a', 'very', 'comfortable', 'brick', 'one', 'three', 'stories', 'in', 'height', ',', 'and', 'three', 'times', 'as', 'large', ',', 'on', 'Spring', 'Garden', 'Street', '.', 'His', 'wife', 'had', 'a', 'few', 'acquaintances', '--', 'the', 'wives', 'of', 'other', 'politicians', '.', 'His', 'children', 'were', 'attending', 'the', 'high']"
67240,Kensington,-33.92019,151.22241,"['laid', 'out', '.', 'It', ""'s"", 'too', 'short', '.', 'It', 'ought', 'to', 'run', 'about', 'three', 'miles', 'farther', 'out', 'into', 'the', 'Kensington', 'section', '.', ""''"", '``', 'You', ""'re"", 'right', ',', ""''"", 'said', 'Stener', ',', 'dully', '.', '``', 'Did', 'Strobik', 'say', 'what', 'Colton']"
67825,Pennsylvania,30.87324,-88.0475,"['quiet', 'Strobik', 'and', 'his', 'friends', '.', '``', 'I', ""'m"", 'not', 'asking', 'you', 'to', 'change', 'your', 'plans', 'on', 'this', 'North', 'Pennsylvania', 'deal', '.', 'You', 'could', ""n't"", 'do', 'that', 'very', 'well', '.', 'But', 'there', 'are', 'other', 'things', '.', 'In', 'the', 'future', 'why']"
68047,North Pennsylvania,22.49471,114.13812,"['Cowperwood', ',', 'meditatively', ',', ""''"", 'if', 'the', 'right', 'things', 'could', 'be', 'done', 'with', 'it', '.', 'Just', 'like', 'this', 'North', 'Pennsylvania', 'line', ',', 'it', 'is', ""n't"", 'long', 'enough', '.', 'The', 'territory', 'it', 'serves', ""isn't"", 'big', 'enough', '.', 'It', 'ought', 'to', 'be']"
68087,Pennsylvania,30.87324,-88.0475,"['extended', ';', 'but', 'if', 'you', 'and', 'I', 'could', 'get', 'it', ',', 'it', 'might', 'eventually', 'be', 'worked', 'with', 'this', 'North', 'Pennsylvania', 'Company', 'or', 'some', 'other', 'as', 'one', 'company', '.', 'That', 'would', 'save', 'officers', 'and', 'offices', 'and', 'a', 'lot', 'of', 'things', '.']"
68192,New Market Street,30.03593,-90.02561,"['brick', 'fence', 'which', 'divided', 'it', 'from', 'the', 'next', 'lot', 'reminded', 'him', 'somehow', 'of', 'his', 'old', 'home', 'in', 'New', 'Market', 'Street', ',', 'to', 'which', 'his', 'Uncle', 'Seneca', 'used', 'to', 'come', 'as', 'a', 'Cuban', 'trader', 'followed', 'by', 'his', 'black', 'Portuguese', 'servitor', '.']"
68407,Pennsylvania,30.87324,-88.0475,"['people', ',', 'and', 'so', 'little', 'to', 'do', 'with', 'the', 'basic', 'conditions', 'of', 'the', 'country', '.', '``', 'If', 'this', 'North', 'Pennsylvania', 'deal', 'were', 'through', 'and', 'done', 'with', '--', ""''"", 'He', 'rubbed', 'his', 'chin', 'and', 'pulled', 'at', 'his', 'handsome', 'silky', 'mustache', '.']"
68509,North Pennsylvania,22.49471,114.13812,"['.', 'I', 'think', 'you', 'and', 'I', 'can', 'do', 'this', 'thing', 'a', 'little', 'later', ',', 'when', 'we', 'get', 'the', 'North', 'Pennsylvania', 'scheme', 'under', 'way', '.', ""I'm"", 'so', 'rushed', 'just', 'now', 'I', ""'m"", 'not', 'sure', 'that', 'I', 'want', 'to', 'undertake', 'it', 'at']"
68783,Pennsylvania,30.87324,-88.0475,"['others', 'put', 'Stener', 'in', 'considerable', 'awe', 'of', 'him', '.', 'Another', 'line', '!', 'They', 'would', 'control', 'it', 'and', 'the', 'North', 'Pennsylvania', '!', 'Why', ',', 'if', 'this', 'went', 'on', ',', 'he', 'might', 'become', 'a', 'magnate', '--', 'he', 'really', 'might', '--', 'he', ',']"
68894,Harrisburg,40.2737,-76.88442,"['State', 'Treasurer', 'Van', 'Nostrand', ',', 'State', 'Senator', 'Relihan', ',', 'representative', 'of', '``', 'the', 'interests', ',', ""''"", 'so-called', ',', 'at', 'Harrisburg', ',', 'and', 'various', 'banks', 'which', 'were', 'friendly', 'to', 'these', 'gentlemen', ',', 'were', 'numerous', 'and', 'confidential', '.', 'For', 'Stener', ',', 'Strobik']"
68914,Strobik,,,"[',', 'and', 'various', 'banks', 'which', 'were', 'friendly', 'to', 'these', 'gentlemen', ',', 'were', 'numerous', 'and', 'confidential', '.', 'For', 'Stener', ',', 'Strobik', ',', 'Wycroft', ',', 'Harmon', 'and', 'himself', 'he', 'executed', 'the', 'North', 'Pennsylvania', 'deal', ',', 'by', 'which', 'he', 'became', 'a', 'holder', 'of']"
68916,Wycroft,,,"['various', 'banks', 'which', 'were', 'friendly', 'to', 'these', 'gentlemen', ',', 'were', 'numerous', 'and', 'confidential', '.', 'For', 'Stener', ',', 'Strobik', ',', 'Wycroft', ',', 'Harmon', 'and', 'himself', 'he', 'executed', 'the', 'North', 'Pennsylvania', 'deal', ',', 'by', 'which', 'he', 'became', 'a', 'holder', 'of', 'a', 'fifth']"
68925,North Pennsylvania,22.49471,114.13812,"['were', 'numerous', 'and', 'confidential', '.', 'For', 'Stener', ',', 'Strobik', ',', 'Wycroft', ',', 'Harmon', 'and', 'himself', 'he', 'executed', 'the', 'North', 'Pennsylvania', 'deal', ',', 'by', 'which', 'he', 'became', 'a', 'holder', 'of', 'a', 'fifth', 'of', 'the', 'controlling', 'stock', '.', 'Together', 'he', 'and', 'Stener']"
69219,Nineteenth Street,,,"['than', 'anything', 'else', ',', 'was', 'his', 'street-railway', 'manipulations', ',', 'and', 'particularly', 'his', 'actual', 'control', 'of', 'the', 'Seventeenth', 'and', 'Nineteenth', 'Street', 'line', '.', 'Through', 'an', 'advance', 'to', 'him', ',', 'on', 'deposit', ',', 'made', 'in', 'his', 'bank', 'by', 'Stener', 'at', 'a', 'time']"
69248,Nineteenth Street,,,"['deposit', ',', 'made', 'in', 'his', 'bank', 'by', 'Stener', 'at', 'a', 'time', 'when', 'the', 'stock', 'of', 'the', 'Seventeenth', 'and', 'Nineteenth', 'Street', 'line', 'was', 'at', 'a', 'low', 'ebb', ',', 'he', 'had', 'managed', 'to', 'pick', 'up', 'fifty-one', 'per', 'cent', '.', 'of', 'the', 'stock']"
69550,North Pennsylvania,22.49471,114.13812,"['and', 'Cowperwood', 'and', 'Stener', 'jointly', 'controlled', 'fifty-one', 'per', 'cent', '.', 'But', ',', 'as', 'in', 'the', 'case', 'of', 'the', 'North', 'Pennsylvania', 'line', ',', 'Cowperwood', 'had', 'been', 'quietly', 'buying', 'all', 'of', 'the', 'small', 'minority', 'holdings', ',', 'so', 'that', 'he', 'had', 'in', 'reality']"
69613,North Pennsylvania,22.49471,114.13812,"['saw', 'the', 'opportunity', 'of', 'fulfilling', 'his', 'long-contemplated', 'dream', '--', 'that', 'of', 'reorganizing', 'the', 'company', 'in', 'conjunction', 'with', 'the', 'North', 'Pennsylvania', 'line', ',', 'issuing', 'three', 'shares', 'where', 'one', 'had', 'been', 'before', 'and', 'after', 'unloading', 'all', 'but', 'a', 'control', 'on', 'the', 'general']"
70873,Philadelphia,39.95233,-75.16379,"['also', 'grown', 'very', 'liberal', 'in', 'what', 'might', 'be', 'termed', 'his', 'standard', 'of', 'living', '.', 'Certain', 'young', 'art', 'dealers', 'in', 'Philadelphia', ',', 'learning', 'of', 'his', 'artistic', 'inclinations', 'and', 'his', 'growing', 'wealth', ',', 'had', 'followed', 'him', 'up', 'with', 'suggestions', 'as', 'to', 'furniture']"
70942,North Tenth Street,22.49471,114.13812,"['house', 'had', 'not', 'been', 'furnished', 'fully', 'in', 'these', 'matters', ',', 'and', 'there', 'was', 'that', 'other', 'house', 'in', 'North', 'Tenth', 'Street', ',', 'which', 'he', 'desired', 'to', 'make', 'beautiful', '.', 'Aileen', 'had', 'always', 'objected', 'to', 'the', 'condition', 'of', 'her', 'own', 'home', '.']"
73117,Chicago,41.85003,-87.65005,"['volition', 'of', 'any', 'individual', '.', 'It', 'was', 'nothing', 'more', 'than', 'a', 'fire', ',', 'a', 'distant', 'one', '--', 'the', 'great', 'Chicago', 'fire', ',', 'October', '7th', ',', '1871', ',', 'which', 'burned', 'that', 'city', '--', 'its', 'vast', 'commercial', 'section', '--', 'to', 'the', 'ground']"
73158,America,26.0173,-104.41406,"['and', 'instantly', 'and', 'incidentally', 'produced', 'a', 'financial', 'panic', ',', 'vicious', 'though', 'of', 'short', 'duration', 'in', 'various', 'other', 'cities', 'in', 'America', '.', 'The', 'fire', 'began', 'on', 'Saturday', 'and', 'continued', 'apparently', 'unabated', 'until', 'the', 'following', 'Wednesday', '.', 'It', 'destroyed', 'the', 'banks', ',']"
73235,Chicago,41.85003,-87.65005,"['.', 'This', 'threw', 'the', 'loss', 'back', 'on', 'the', 'manufacturers', 'and', 'wholesalers', 'in', 'other', 'cities', 'who', 'had', 'had', 'dealings', 'with', 'Chicago', 'as', 'well', 'as', 'the', 'merchants', 'of', 'that', 'city', '.', 'Again', ',', 'very', 'grievous', 'losses', 'were', 'borne', 'by', 'the', 'host', 'of']"
73282,Chicago,41.85003,-87.65005,"['partly', 'owned', ',', 'or', 'held', 'heavy', 'mortgages', 'on', ',', 'the', 'magnificent', 'buildings', 'for', 'business', 'purposes', 'and', 'residences', 'in', 'which', 'Chicago', 'was', 'already', 'rivaling', 'every', 'city', 'on', 'the', 'continent', '.', 'Transportation', 'was', 'disturbed', ',', 'and', 'the', 'keen', 'scent', 'of', 'Wall', 'Street']"
73308,Philadelphia,39.95233,-75.16379,"['the', 'continent', '.', 'Transportation', 'was', 'disturbed', ',', 'and', 'the', 'keen', 'scent', 'of', 'Wall', 'Street', ',', 'and', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'State', 'Street', 'in', 'Boston', ',', 'instantly', 'perceived', 'in', 'the', 'early', 'reports', 'the', 'gravity', 'of', 'the', 'situation', '.', 'Nothing']"
73312,State Street,-25.06609,152.20463,"['was', 'disturbed', ',', 'and', 'the', 'keen', 'scent', 'of', 'Wall', 'Street', ',', 'and', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'State', 'Street', 'in', 'Boston', ',', 'instantly', 'perceived', 'in', 'the', 'early', 'reports', 'the', 'gravity', 'of', 'the', 'situation', '.', 'Nothing', 'could', 'be', 'done', 'on']"
73314,Boston,42.35843,-71.05977,"[',', 'and', 'the', 'keen', 'scent', 'of', 'Wall', 'Street', ',', 'and', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'State', 'Street', 'in', 'Boston', ',', 'instantly', 'perceived', 'in', 'the', 'early', 'reports', 'the', 'gravity', 'of', 'the', 'situation', '.', 'Nothing', 'could', 'be', 'done', 'on', 'Saturday', 'or']"
73490,Philadelphia,39.95233,-75.16379,"['desired', '.', 'In', 'buggies', 'they', 'had', 'driven', 'over', 'a', 'good', 'portion', 'of', 'the', 'route', ',', 'and', 'were', 'returning', 'to', 'Philadelphia', 'late', 'Sunday', 'evening', 'when', 'the', 'cries', 'of', 'newsboys', 'hawking', 'an', '``', 'extra', ""''"", 'reached', 'their', 'ears', '.', '``', 'Ho', '!']"
73519,Chicago,41.85003,-87.65005,"['an', '``', 'extra', ""''"", 'reached', 'their', 'ears', '.', '``', 'Ho', '!', 'Extra', '!', 'Extra', '!', 'All', 'about', 'the', 'big', 'Chicago', 'fire', '!', ""''"", '``', 'Ho', '!', 'Extra', '!', 'Extra', '!', 'Chicago', 'burning', 'down', '!', 'Extra', '!', 'Extra', '!', ""''"", 'The']"
73530,Chicago,41.85003,-87.65005,"['Extra', '!', 'Extra', '!', 'All', 'about', 'the', 'big', 'Chicago', 'fire', '!', ""''"", '``', 'Ho', '!', 'Extra', '!', 'Extra', '!', 'Chicago', 'burning', 'down', '!', 'Extra', '!', 'Extra', '!', ""''"", 'The', 'cries', 'were', 'long-drawn-out', ',', 'ominous', ',', 'pathetic', '.', 'In', 'the', 'dusk']"
73630,Chicago,41.85003,-87.65005,"['a', 'boy', 'with', 'a', 'bundle', 'of', 'papers', 'under', 'his', 'arm', 'turning', 'a', 'corner', '.', '``', 'What', ""'s"", 'that', '?', 'Chicago', 'burning', '!', ""''"", 'He', 'looked', 'at', 'his', 'father', 'and', 'the', 'other', 'men', 'in', 'a', 'significant', 'way', 'as', 'he', 'reached', 'for']"
74318,Northern Pacific,-9.75,30.75,"['had', 'been', 'booming', 'railway', 'stocks', '--', 'loaning', 'heavily', 'on', 'them', '.', 'Jay', 'Cooke', '&', 'Co.', 'had', 'been', 'backing', 'Northern', 'Pacific', '--', 'were', 'practically', 'doing', 'their', 'best', 'to', 'build', 'that', 'immense', 'transcontinental', 'system', 'alone', '.', 'Naturally', ',', 'they', 'were', 'long', 'on']"
75170,Chesapeake,36.81904,-76.27494,"[',', 'however', ',', 'much', 'to', 'his', 'distress', 'and', 'confusion', ',', 'Stener', 'was', 'out', 'of', 'town', '--', 'down', 'on', 'the', 'Chesapeake', 'with', 'several', 'friends', 'shooting', 'ducks', 'and', 'fishing', ',', 'and', 'was', 'not', 'expected', 'back', 'for', 'several', 'days', '.', 'He', 'was', 'in']"
76047,Chicago,41.85003,-87.65005,"['You', 'look', 'worried', '.', ""''"", '``', 'Nothing', 'much', ',', 'I', 'hope', ',', 'sweet', ',', ""''"", 'he', 'said', '.', '``', 'Chicago', 'is', 'burning', 'up', 'and', 'there', ""'s"", 'going', 'to', 'be', 'trouble', 'to-morrow', '.', 'I', 'have', 'to', 'talk', 'to', 'your', 'father', '.']"
76156,Chicago,41.85003,-87.65005,"[',', 'white', 'wax', ',', 'and', 'quite', 'as', 'cold', ';', 'and', 'those', 'deep', ',', 'vague', ',', 'inscrutable', 'eyes', '!', 'So', 'Chicago', 'was', 'burning', '.', 'What', 'would', 'happen', 'to', 'him', '?', 'Was', 'he', 'very', 'much', 'involved', '?', 'He', 'had', 'never', 'told', 'her']"
76620,Chicago,41.85003,-87.65005,"['distance', ',', 'far', 'off', 'toward', 'the', 'thicker', 'residential', 'sections', '.', '``', 'Extra', '!', 'Extra', '!', 'All', 'about', 'the', 'big', 'Chicago', 'fire', '!', 'Chicago', 'burning', 'down', '!', ""''"", '``', 'Just', 'that', ',', ""''"", 'replied', 'Cowperwood', ',', 'hearkening', 'to', 'them', '.', '``']"
76623,Chicago,41.85003,-87.65005,"['off', 'toward', 'the', 'thicker', 'residential', 'sections', '.', '``', 'Extra', '!', 'Extra', '!', 'All', 'about', 'the', 'big', 'Chicago', 'fire', '!', 'Chicago', 'burning', 'down', '!', ""''"", '``', 'Just', 'that', ',', ""''"", 'replied', 'Cowperwood', ',', 'hearkening', 'to', 'them', '.', '``', 'Have', 'you', 'heard']"
76667,Chicago,41.85003,-87.65005,"['``', 'No', '.', 'What', ""'s"", 'that', 'they', ""'re"", 'calling', '?', ""''"", '``', 'It', ""'s"", 'a', 'big', 'fire', 'out', 'in', 'Chicago', '.', ""''"", '``', 'Oh', ',', ""''"", 'replied', 'Butler', ',', 'still', 'not', 'gathering', 'the', 'significance', 'of', 'it', '.', '``', 'It', ""'s""]"
77968,Philadelphia,39.95233,-75.16379,"['slow-moving', 'man', ',', 'but', 'he', 'did', 'well', 'enough', 'when', 'he', 'did', 'think', '.', 'He', 'had', 'considerable', 'money', 'invested', 'in', 'Philadelphia', 'street-railway', 'stocks', '--', 'perhaps', 'as', 'much', 'as', 'eight', 'hundred', 'thousand', 'dollars', '.', 'Mollenhauer', 'had', 'perhaps', 'as', 'much', 'more', '.', 'Whether']"
78575,Stener,61.31999,11.80265,"['He', 'meant', 'to', 'do', 'what', 'he', 'could', '.', '``', 'I', 'do', ""n't"", 'suppose', 'you', 'could', 'keep', 'this', 'matter', 'of', 'Stener', 'and', 'the', 'city', 'treasury', 'quiet', 'for', 'a', 'day', 'or', 'two', 'until', 'I', 'see', 'how', 'I', 'come', 'out', '?', ""''"", 'suggested']"
78747,Chicago,41.85003,-87.65005,"['.', '``', 'Sure', 'that', ""'s"", 'a', 'nice', 'little', 'storm', 'in', 'a', 'teapot', ',', 'now', ',', 'is', ""n't"", 'it', '?', 'Chicago', 'begins', 'to', 'burn', ',', 'and', 'I', 'have', 'to', 'worry', 'here', 'in', 'Philadelphia', '.', 'Well', ',', 'well', '--', ""''"", 'Cowperwood', 'was']"
78759,Philadelphia,39.95233,-75.16379,"[',', 'now', ',', 'is', ""n't"", 'it', '?', 'Chicago', 'begins', 'to', 'burn', ',', 'and', 'I', 'have', 'to', 'worry', 'here', 'in', 'Philadelphia', '.', 'Well', ',', 'well', '--', ""''"", 'Cowperwood', 'was', 'up', 'now', 'and', 'moving', 'to', 'the', 'door', '.', '``', 'And', 'where', 'are']"
79091,Philadelphia,39.95233,-75.16379,"['He', 'looked', 'so', 'pale', '--', 'strained', '.', 'Chapter', 'XXIV', 'The', 'condition', 'of', 'the', 'Republican', 'party', 'at', 'this', 'time', 'in', 'Philadelphia', ',', 'its', 'relationship', 'to', 'George', 'W.', 'Stener', ',', 'Edward', 'Malia', 'Butler', ',', 'Henry', 'A.', 'Mollenhauer', ',', 'Senator', 'Mark', 'Simpson', ',']"
79544,Chicago,41.85003,-87.65005,"['continued', ',', 'as', 'some', 'voice', 'in', 'the', 'distance', 'was', 'calling', '``', 'Extra', '!', 'Extra', '!', ""''"", '``', 'That', ""'s"", 'Chicago', 'burnin', ""'"", ',', 'and', 'there', ""'s"", ""goin'"", 'to', 'be', 'trouble', 'on', 'the', 'stock', 'exchange', 'to-morrow', '.', 'We', 'have', 'a', 'lot']"
81168,South Broad Street,-6.33333,39.5,"['city', 'which', 'was', 'almost', 'as', 'new', 'as', 'that', 'in', 'which', 'Butler', 'was', 'living', '.', 'It', 'was', 'on', 'South', 'Broad', 'Street', ',', 'near', 'a', 'handsome', 'library', 'building', 'which', 'had', 'been', 'recently', 'erected', '.', 'It', 'was', 'a', 'spacious', 'house', 'of', 'the', 'type']"
82037,Chicago,41.85003,-87.65005,"['up', '.', '``', 'Is', 'there', 'one', 'out', '?', 'What', ""'s"", 'the', 'trouble', 'anyhow', '?', ""''"", '``', 'Nothing', '--', 'except', 'Chicago', ""'s"", 'burning', ',', 'and', 'it', 'looks', 'as', 'though', 'we', ""'d"", 'have', 'a', 'little', 'money-storm', 'here', 'in', 'the', 'morning', '.', ""''""]"
82105,Owen,-34.27204,138.54439,"['of', 'a', 'fire', '?', ""''"", '``', 'The', 'city', 'is', 'burning', 'down', ',', 'so', 'they', 'say', ',', ""''"", 'put', 'in', 'Owen', ',', 'who', 'was', 'watching', 'the', 'face', 'of', 'the', 'distinguished', 'politician', 'with', 'considerable', 'interest', '.', '``', 'Well', ',', 'that', 'is', 'news']"
82407,Third Street,-33.57917,151.30833,"['``', 'He', ""'s"", 'loaned', 'a', 'good', 'deal', '--', 'about', 'five', 'hundred', 'thousand', 'dollars', 'to', 'this', 'young', 'Cowperwood', 'in', 'Third', 'Street', ',', 'that', ""'s"", 'been', 'handlin', ""'"", 'city', 'loan', '.', 'They', ""'ve"", 'been', 'investin', ""'"", 'it', 'for', 'themselves', 'in', 'one', 'thing']"
82525,Cowperwood,,,"['dollars', 'missin', ""'"", 'from', 'the', 'city', 'treasury', 'which', ""can't"", 'be', 'put', 'back', '.', 'Stener', ""'s"", 'out', 'of', 'town', 'and', 'Cowperwood', ""'s"", 'come', 'to', 'me', 'to', 'see', 'what', 'can', 'be', 'done', 'about', 'it', '.', 'As', 'a', 'matter', 'of', 'fact', ',', 'he']"
83313,Philadelphia,39.95233,-75.16379,"['that', 'matter', '--', 'Simpson', ""'s"", 'and', 'Butler', ""'s"", 'included', '.', 'One', 'of', 'the', 'big', 'sources', 'of', 'future', 'wealth', 'in', 'Philadelphia', 'lay', 'in', 'these', 'lines', '.', 'For', 'the', 'present', ',', 'however', ',', 'he', 'had', 'to', 'pretend', 'an', 'interest', 'in', 'saving', 'the']"
83611,Pennsylvania,30.87324,-88.0475,"['in', '.', 'A', 'more', 'interesting', 'type', 'of', 'his', 'kind', 'than', 'Senator', 'Mark', 'Simpson', 'never', 'flourished', 'in', 'the', 'State', 'of', 'Pennsylvania', ',', 'which', 'has', 'been', 'productive', 'of', 'interesting', 'types', '.', 'Contrasted', 'with', 'either', 'of', 'the', 'two', 'men', 'who', 'now', 'greeted', 'him']"
84031,Chicago,41.85003,-87.65005,"['a', 'little', 'political', 'problem', 'that', 'has', 'arisen', 'since', 'I', 'last', 'saw', 'you', '.', 'I', 'suppose', 'you', ""'ve"", 'heard', 'that', 'Chicago', 'is', 'burning', '?', ""''"", '``', 'Yes', ';', 'Cavanagh', 'was', 'just', 'telling', 'me', '.', 'It', 'looks', 'to', 'be', 'quite', 'serious', '.']"
84075,Mollenhauer,,,"['will', 'drop', 'heavily', 'in', 'the', 'morning', '.', ""''"", '``', 'I', 'would', ""n't"", 'be', 'surprised', 'myself', ',', ""''"", 'put', 'in', 'Mollenhauer', ',', 'laconically', '.', '``', 'Here', ""'s"", 'the', 'paper', 'now', ',', ""''"", 'said', 'Butler', ',', 'as', 'John', ',', 'the', 'servant', ',']"
